Timestamp,ACCESS-CM2_ssp126,ACCESS-CM2_ssp245,ACCESS-CM2_ssp370,ACCESS-CM2_ssp585,CNRM-CM6-1_ssp126,CNRM-CM6-1_ssp245,CNRM-CM6-1_ssp370,CNRM-CM6-1_ssp585,INM-CM4-8_ssp126,INM-CM4-8_ssp245
06-09-2007,12.09041738496926,12.09041738496926,12.09041738496926,12.09041738496926,12.09041738496926,12.09041738496926,12.09041738496926,12.09041738496926,12.09041738496926,12.09041738496926
13-09-2007,12.967054313774089,12.967054313774089,12.967054313774089,12.967054313774089,12.967054313774089,12.967054313774089,12.967054313774089,12.967054313774089,12.967054313774089,12.967054313774089
20-09-2007,15.087896954107697,15.087896954107697,15.087896954107697,15.087896954107697,15.087896954107697,15.087896954107697,15.087896954107697,15.087896954107697,15.087896954107697,15.087896954107697
27-09-2007,15.293602701119728,15.293602701119728,15.293602701119728,15.293602701119728,15.293602701119728,15.293602701119728,15.293602701119728,15.293602701119728,15.293602701119728,15.293602701119728
04-10-2007,17.528288847985493,17.528288847985493,17.528288847985493,17.528288847985493,17.528288847985493,17.528288847985493,17.528288847985493,17.528288847985493,17.528288847985493,17.528288847985493
11-10-2007,19.979055569791687,19.979055569791687,19.979055569791687,19.979055569791687,19.979055569791687,19.979055569791687,19.979055569791687,19.979055569791687,19.979055569791687,19.979055569791687
18-10-2007,24.023106988578974,24.023106988578974,24.023106988578974,24.023106988578974,24.023106988578974,24.023106988578974,24.023106988578974,24.023106988578974,24.023106988578974,24.023106988578974
25-10-2007,24.56435811845401,24.56435811845401,24.56435811845401,24.56435811845401,24.56435811845401,24.56435811845401,24.56435811845401,24.56435811845401,24.56435811845401,24.56435811845401
01-11-2007,25.611142182744068,25.611142182744068,25.611142182744068,25.611142182744068,25.611142182744068,25.611142182744068,25.611142182744068,25.611142182744068,25.611142182744068,25.611142182744068
08-11-2007,25.34304610134616,25.34304610134616,25.34304610134616,25.34304610134616,25.34304610134616,25.34304610134616,25.34304610134616,25.34304610134616,25.34304610134616,25.34304610134616
15-11-2007,33.43890438917364,33.43890438917364,33.43890438917364,33.43890438917364,33.43890438917364,33.43890438917364,33.43890438917364,33.43890438917364,33.43890438917364,33.43890438917364
22-11-2007,34.02160823043291,34.02160823043291,34.02160823043291,34.02160823043291,34.02160823043291,34.02160823043291,34.02160823043291,34.02160823043291,34.02160823043291,34.02160823043291
29-11-2007,24.5791,24.5791,24.5791,24.5791,24.5791,24.5791,24.5791,24.5791,24.5791,24.5791
06-12-2007,27.0701,27.0701,27.0701,27.0701,27.0701,27.0701,27.0701,27.0701,27.0701,27.0701
13-12-2007,40.0045,40.0045,40.0045,40.0045,40.0045,40.0045,40.0045,40.0045,40.0045,40.0045
20-12-2007,28.4079,28.4079,28.4079,28.4079,28.4079,28.4079,28.4079,28.4079,28.4079,28.4079
27-12-2007,39.60020645108566,39.60020645108566,39.60020645108566,39.60020645108566,39.60020645108566,39.60020645108566,39.60020645108566,39.60020645108566,39.60020645108566,39.60020645108566
03-01-2008,36.21505931917434,36.21505931917434,36.21505931917434,36.21505931917434,36.21505931917434,36.21505931917434,36.21505931917434,36.21505931917434,36.21505931917434,36.21505931917434
10-01-2008,34.089408744379696,34.089408744379696,34.089408744379696,34.089408744379696,34.089408744379696,34.089408744379696,34.089408744379696,34.089408744379696,34.089408744379696,34.089408744379696
17-01-2008,18.796715075616707,18.796715075616707,18.796715075616707,18.796715075616707,18.796715075616707,18.796715075616707,18.796715075616707,18.796715075616707,18.796715075616707,18.796715075616707
24-01-2008,18.51,18.51,18.51,18.51,18.51,18.51,18.51,18.51,18.51,18.51
